id;annotation;min;max;length;dir
PRJNA276168:UN65_02140;leucine dehydrogenase;447619;448722;1104;r
PRJNA276168:UN65_02145;ABC transporter;448923;450683;1761;f
PRJNA276168:UN65_02150;DNA-binding protein;450759;451124;366;f
PRJNA276168:UN65_02155;8-amino-7-oxononanoate synthase;451736;452995;1260;r
PRJNA276168:UN65_02160;transketolase;454309;455262;954;r
PRJNA276168:UN65_02165;transketolase;455334;456179;846;r
PRJNA276168:UN65_02170;queuine tRNA-ribosyltransferase;456352;457482;1131;f
PRJNA276168:UN65_02175;membrane protein;457482;458588;1107;f
PRJNA276168:UN65_02180;permease;458575;459462;888;f
PRJNA276168:UN65_02185;acetyl-CoA carboxyl transferase;459575;460528;954;f
PRJNA276168:UN65_02190;DNA helicase;460680;462230;1551;f
PRJNA276168:UN65_02195;asparagine synthetase B;462283;463545;1263;f
PRJNA276168:UN65_02200;23S rRNA methyltransferase;463793;464695;903;r
PRJNA276168:UN65_02205;50S ribosomal protein L20;464785;465129;345;r
PRJNA276168:UN65_02210;50S ribosomal protein L35;465297;465494;198;r
PRJNA276168:UN65_02215;translation initiation factor IF-3;465574;465990;417;r
PRJNA276168:UN65_02220;threonyl-tRNA synthetase;466149;468095;1947;r
PRJNA276168:UN65_02325;transposase;491485;492096;612;r
PRJNA276168:UN65_02330;hypothetical protein;492056;492553;498;r
PRJNA276168:UN65_02340;transcriptional regulator;493799;494509;711;r
PRJNA276168:UN65_02345;methyltransferase;494623;495228;606;r
PRJNA276168:UN65_02350;hypothetical protein;495219;496043;825;r
PRJNA276168:UN65_02355;ATP-dependent endonuclease;496243;497667;1425;f
PRJNA276168:UN65_02360;3-deoxy-manno-octulosonate cytidylyltransferase;497741;498472;732;f
PRJNA276168:UN65_02365;hypothetical protein;498713;499096;384;r
PRJNA276168:UN65_02370;valyl-tRNA synthetase;499404;502034;2631;f
PRJNA276168:UN65_02375;transcriptional regulator;502185;503126;942;r
PRJNA276168:UN65_02380;DNA-binding protein;503372;503854;483;f
PRJNA276168:UN65_02385;hypothetical protein;503851;505053;1203;r
PRJNA276168:UN65_02390;hypothetical protein;505265;506170;906;f
PRJNA276168:UN65_02395;hypothetical protein;506175;507557;1383;f
PRJNA276168:UN65_02400;methionine-R-sulfoxide reductase;507721;508242;522;f
PRJNA276168:UN65_02405;peptide methionine sulfoxide reductase;508318;508851;534;f
PRJNA276168:UN65_02410;phosphodiesterase;509142;509636;495;r
PRJNA276168:UN65_02415;cysteine desulfurase;509997;511124;1128;f
PRJNA276168:UN65_02420;glycerophosphodiester phosphodiesterase;511121;512008;888;f
PRJNA276168:UN65_02425;glycine cleavage system protein T;512064;513146;1083;r
PRJNA276168:UN65_02430;histidine ammonia-lyase;513508;515010;1503;f
PRJNA276168:UN65_02435;lipid-binding protein;515169;515735;567;r
PRJNA276168:UN65_02440;nitroreductase;515749;516381;633;r
PRJNA276168:UN65_02445;MarR family transcriptional regulator;516385;516837;453;r
PRJNA276168:UN65_02450;band 7 protein;517339;519240;1902;f
PRJNA276168:UN65_02455;hypothetical protein;519473;519907;435;f
PRJNA276168:UN65_02460;transposase;519944;520555;612;r
PRJNA276168:UN65_02465;hypothetical protein;520515;521012;498;r
PRJNA276168:UN65_02470;glycerol acyltransferase;521129;521947;819;r
PRJNA276168:UN65_02475;NUDIX hydrolase;521987;522625;639;r
PRJNA276168:UN65_02480;hypothetical protein;522728;523171;444;f
PRJNA276168:UN65_02485;transposase;523272;524135;864;r
PRJNA276168:UN65_02490;transposase;524186;524452;267;r
PRJNA276168:UN65_02495;hypothetical protein;524418;524657;240;f
PRJNA276168:UN65_02500;adenylosuccinate lyase;524646;525989;1344;r
PRJNA276168:UN65_02505;diacylglyceryl transferase;526189;527106;918;r
PRJNA276168:UN65_02510;pseudouridine synthase;527258;528931;1674;f
PRJNA276168:UN65_02515;glutamine cyclotransferase;529004;530071;1068;r
PRJNA276168:UN65_02520;chloromuconate cycloisomerase;530334;531326;993;f
PRJNA276168:UN65_02525;short-chain dehydrogenase;531363;532169;807;f
PRJNA276168:UN65_02530;transaldolase;532296;532952;657;f
PRJNA276168:UN65_02535;2-dehydro-3-deoxyphosphogluconate aldolase;533245;534063;819;r
PRJNA276168:UN65_02540;major facilitator transporter;534196;535779;1584;r
PRJNA276168:UN65_02545;secretion protein HlyD;535790;536875;1086;r
PRJNA276168:UN65_02550;transporter;536885;538204;1320;r
PRJNA276168:UN65_02555;transcriptional regulator;538201;538824;624;r
PRJNA276168:UN65_02560;RNA methyltransferase;539155;540369;1215;f
PRJNA276168:UN65_02565;ribonuclease;540390;541505;1116;f
PRJNA276168:UN65_02580;dihydrolipoyl dehydrogenase [220678:222067](+);544435;545823;1389;f
PRJNA276168:UN65_02585;rhodanese;546129;546443;315;f
PRJNA276168:UN65_02590;hypothetical protein;547025;547747;723;r
PRJNA276168:UN65_02595;excinuclease ABC subunit A;547819;550650;2832;r
PRJNA276168:UN65_02610;adenine phosphoribosyltransferase;551090;551602;513;f
PRJNA276168:UN65_02615;SsrA-binding protein;551592;551738;147;r
PRJNA276168:UN65_02620;diaminopimelate decarboxylase;552178;553383;1206;r
PRJNA276168:UN65_02625;succinyl-CoA synthetase subunit beta;553638;554831;1194;f
PRJNA276168:UN65_02630;protein phosphatase;555212;555781;570;r
PRJNA276168:UN65_02635;sulfatase;555781;557703;1923;r
PRJNA276168:UN65_02640;serine dehydratase;557826;559250;1425;f
PRJNA276168:UN65_02645;type III effector;559437;559769;333;f
PRJNA276168:UN65_02650;recombinase RecJ;560108;561796;1689;f
PRJNA276168:UN65_02655;integrase;561985;563097;1113;r
PRJNA276168:UN65_02660;MFS transporter;563357;564607;1251;f
PRJNA276168:UN65_02665;hypothetical protein;564901;565227;327;r
PRJNA276168:UN65_02670;protease 2;565309;567369;2061;f
PRJNA276168:UN65_02675;cystathionine beta-synthase;567420;568457;1038;f
PRJNA276168:UN65_02680;hypothetical protein;568744;569307;564;r
PRJNA276168:UN65_02685;shikimate dehydrogenase;569423;570160;738;r
PRJNA276168:UN65_02690;tetratricopeptide repeat protein;570173;571573;1401;r
PRJNA276168:UN65_02695;membrane protein;571796;573088;1293;r
PRJNA276168:UN65_02700;hypothetical protein;573623;574459;837;r
PRJNA276168:UN65_02705;hypothetical protein;574776;575969;1194;f
PRJNA276168:UN65_02710;hypothetical protein;576055;577101;1047;r
PRJNA276168:UN65_02715;DNA methyltransferase;577168;578022;855;r
PRJNA276168:UN65_02720;hypothetical protein;578199;578885;687;r
PRJNA276168:UN65_02725;hypothetical protein;578888;579289;402;r
PRJNA276168:UN65_02735;hypothetical protein;580143;580652;510;r
PRJNA276168:UN65_02740;hypothetical protein;580652;581563;912;r
PRJNA276168:UN65_02745;hypothetical protein;581566;581853;288;r
PRJNA276168:UN65_02750;hypothetical protein;581846;582130;285;r
PRJNA276168:UN65_02755;hypothetical protein;582127;582351;225;r
PRJNA276168:UN65_02760;hypothetical protein;582360;582899;540;r
PRJNA276168:UN65_02765;hypothetical protein;582901;583875;975;r
PRJNA276168:UN65_02775;hypothetical protein;584389;586740;2352;r
PRJNA276168:UN65_02785;hypothetical protein;587627;588046;420;r
PRJNA276168:UN65_02790;hypothetical protein;588049;589230;1182;r
PRJNA276168:UN65_02795;hypothetical protein;589234;589587;354;r
PRJNA276168:UN65_02805;N-acetylmuramoyl-L-alanine amidase;590121;590540;420;r
PRJNA276168:UN65_02810;hypothetical protein;590540;590830;291;r
PRJNA276168:UN65_02815;hypothetical protein;590877;591803;927;r
PRJNA276168:UN65_02820;hypothetical protein;591810;592784;975;r
PRJNA276168:UN65_02825;hypothetical protein;592967;593404;438;f
PRJNA276168:UN65_02830;hypothetical protein;593401;594936;1536;f
PRJNA276168:UN65_02835;hypothetical protein;594940;595365;426;f
PRJNA276168:UN65_02840;hypothetical protein;595419;596618;1200;f
PRJNA276168:UN65_02850;hypothetical protein;597490;597966;477;f
PRJNA276168:UN65_02855;hypothetical protein;597963;598412;450;f
PRJNA276168:UN65_02860;hypothetical protein;598409;598642;234;r
PRJNA276168:UN65_02865;hypothetical protein;598725;599594;870;r
PRJNA276168:UN65_02870;hypothetical protein;599716;599913;198;r
PRJNA276168:UN65_02875;hypothetical protein;599903;600349;447;r
PRJNA276168:UN65_02880;hypothetical protein;600315;600548;234;r
PRJNA276168:UN65_02885;hypothetical protein;600550;601158;609;r
PRJNA276168:UN65_02890;hypothetical protein;601162;601497;336;r
PRJNA276168:UN65_02895;hypothetical protein;601494;601676;183;r
PRJNA276168:UN65_02900;hypothetical protein;601681;601899;219;r
PRJNA276168:UN65_02905;hypothetical protein;601913;602158;246;r
PRJNA276168:UN65_02910;hypothetical protein;602159;602614;456;r
PRJNA276168:UN65_02915;hypothetical protein;602916;603572;657;r
PRJNA276168:UN65_02920;hypothetical protein;603805;604056;252;r
PRJNA276168:UN65_02925;hypothetical protein;604053;604253;201;r
PRJNA276168:UN65_02930;hypothetical protein;604265;604891;627;r
PRJNA276168:UN65_02935;ATPase AAA;604893;605768;876;r
PRJNA276168:UN65_02945;hypothetical protein;607905;608087;183;r
PRJNA276168:UN65_02950;hypothetical protein;608090;608314;225;r
PRJNA276168:UN65_02965;hypothetical protein;610702;611925;1224;f
PRJNA276168:UN65_02970;tryptophan synthase alpha chain;612138;612917;780;r
PRJNA276168:UN65_02975;tryptophan synthase subunit beta;613087;614271;1185;r
PRJNA276168:UN65_02980;N-%285%27-phosphoribosyl%29anthranilate isomerase;614463;615086;624;r
PRJNA276168:UN65_02985;indole-3-glycerol phosphate synthase;615259;616041;783;r
PRJNA276168:UN65_02990;anthranilate phosphoribosyltransferase;616116;617108;993;r
PRJNA276168:UN65_02995;anthranilate synthase subunit II;617237;617803;567;r
PRJNA276168:UN65_03000;anthranilate synthase;617906;619306;1401;r
PRJNA276168:UN65_03005;hypothetical protein;619981;621675;1695;r
PRJNA276168:UN65_03010;hypothetical protein;622310;622906;597;r
PRJNA276168:UN65_03015;hypothetical protein;623024;623206;183;f
PRJNA276168:UN65_03020;lipoyl synthase;624027;624899;873;f
PRJNA276168:UN65_03025;glyceraldehyde-3-phosphate dehydrogenase;624973;625983;1011;f
PRJNA276168:UN65_03030;histidine kinase;626013;628190;2178;f
PRJNA276168:UN65_03035;purine nucleoside phosphorylase;628199;629011;813;r
PRJNA276168:UN65_03040;tetraacyldisaccharide 4%27-kinase;628983;630011;1029;r
PRJNA276168:UN65_03045;NGG1p interacting factor 3 protein%2C NIF3;630183;631298;1116;f
PRJNA276168:UN65_03050;zinc ribbon domain protein;631303;632079;777;f
PRJNA276168:UN65_03055;alpha/beta hydrolase;632114;632956;843;f
PRJNA276168:UN65_03060;pseudouridine synthase;633107;633862;756;f
PRJNA276168:UN65_03065;hypothetical protein;633981;635519;1539;r
PRJNA276168:UN65_03070;thioesterase;635636;636064;429;f
PRJNA276168:UN65_03075;isochorismate synthase;636109;637188;1080;f
PRJNA276168:UN65_03080;GlcNAc-PI de-N-acetylase;637206;637922;717;f
PRJNA276168:UN65_03100;dihydrolipoamide dehydrogenase;639191;640594;1404;r
PRJNA276168:UN65_03105;hypothetical protein;640678;641118;441;r
PRJNA276168:UN65_03110;AsnC family transcriptional regulator;641108;641560;453;r
PRJNA276168:UN65_03115;peptidase;641691;643859;2169;f
PRJNA276168:UN65_03120;peptidylprolyl isomerase;644274;645389;1116;r
PRJNA276168:UN65_03130;exopolyphosphatase;646002;647012;1011;r
PRJNA276168:UN65_03135;hypothetical protein;647370;648029;660;r
PRJNA276168:UN65_03140;transposase;648156;648986;831;r
PRJNA276168:UN65_03145;coproporphyrinogen III oxidase;649074;650438;1365;r
PRJNA276168:UN65_03155;phosphonate ABC transporter ATP-binding protein;652336;653019;684;r
PRJNA276168:UN65_03160;cytochrome oxidase assembly protein;653254;654279;1026;r
PRJNA276168:UN65_03165;tRNA nucleotidyltransferase;654352;655770;1419;r
PRJNA276168:UN65_03170;translation factor Sua5;655839;656405;567;r
PRJNA276168:UN65_03175;hexapeptide transferase;656408;657055;648;r
PRJNA276168:UN65_03180;aminotransferase DegT;657049;658122;1074;r
PRJNA276168:UN65_03190;glycosyl transferase;660339;661307;969;r
PRJNA276168:UN65_03195;nucleoside-diphosphate sugar epimerase;661502;662155;654;r
PRJNA276168:UN65_03200;hypothetical protein;662313;662648;336;r
PRJNA276168:UN65_03205;hypothetical protein;662660;663070;411;r
PRJNA276168:UN65_03210;hypothetical protein;663087;664064;978;r
PRJNA276168:UN65_03220;sulfatase;665436;667526;2091;f
PRJNA276168:UN65_03225;hypothetical protein;667616;668374;759;r
PRJNA276168:UN65_03230;aspartate-semialdehyde dehydrogenase;668636;669625;990;f
PRJNA276168:UN65_03235;hypothetical protein;670027;670668;642;r
PRJNA276168:UN65_03240;RNA polymerase sigma70 factor;670684;671178;495;r
PRJNA276168:UN65_03245;T9SS C-terminal target domain-containing protein [307660:312112](-);671539;675990;4452;r
PRJNA276168:UN65_03250;hypothetical protein;676026;678266;2241;r
PRJNA276168:UN65_03255;nicotinate-nucleotide pyrophosphorylase;678618;679475;858;f
PRJNA276168:UN65_03260;ribonuclease BN;679544;680470;927;f
PRJNA276168:UN65_03265;signal peptide protein;680472;680891;420;f
PRJNA276168:UN65_03270;primosomal protein N%27;680895;683342;2448;f
PRJNA276168:UN65_03275;transcriptional regulator;683339;684034;696;r
PRJNA276168:UN65_03280;30S ribosomal protein S6;684206;684547;342;f
PRJNA276168:UN65_03285;30S ribosomal protein S18;684553;684849;297;f
PRJNA276168:UN65_03290;50S ribosomal protein L9;684918;685361;444;f
PRJNA276168:UN65_03295;histidyl-tRNA synthetase;685442;685912;471;f
PRJNA276168:UN65_03300;DNA ligase;685977;687974;1998;f
PRJNA276168:UN65_03305;hypothetical protein;687968;688660;693;f
PRJNA276168:UN65_03310;transposase;688808;689074;267;f
PRJNA276168:UN65_03315;transposase;689123;689986;864;f
PRJNA276168:UN65_03320;hypothetical protein;690281;690733;453;r
PRJNA276168:UN65_03325;16S rRNA methyltransferase;691080;691754;675;r
PRJNA276168:UN65_03330;hypothetical protein;691909;692790;882;r
PRJNA276168:UN65_03335;thymidine kinase;692935;693561;627;f
PRJNA276168:UN65_03340;alanine racemase;693561;696005;2445;f
PRJNA276168:UN65_03345;large-conductance mechanosensitive channel;696071;696481;411;f
PRJNA276168:UN65_03350;3-methyl-2-oxobutanoate hydroxymethyltransferase;696622;697440;819;f
PRJNA276168:UN65_03355;pseudouridine synthase;697540;698232;693;f
PRJNA276168:UN65_03360;aldehyde dehydrogenase;698243;699562;1320;f
PRJNA276168:UN65_03365;hypothetical protein;699570;700289;720;f
PRJNA276168:UN65_03370;glutamine synthetase;700588;702777;2190;f
PRJNA276168:UN65_03375;TonB-dependent receptor [339798:342207](+);703841;706210;2370;f
PRJNA276168:UN65_03380;hypothetical protein;706345;706569;225;f
PRJNA276168:UN65_03385;hypothetical protein;706759;706998;240;f
PRJNA276168:UN65_03390;radical SAM/SPASM domain-containing protein [343086:344415](+);707090;708418;1329;f
PRJNA276168:UN65_03395;mtultidrug ABC transporter permease/ATPase [344392:346609](+);708396;710612;2217;f
PRJNA276168:UN65_03400;hypothetical protein;711472;711912;441;f
PRJNA276168:UN65_03405;hypothetical protein;711916;712107;192;f
PRJNA276168:UN65_03410;hypothetical protein;712102;712569;468;r
PRJNA276168:UN65_03420;ATP-dependent lon protease [349533:349728](+);713537;713731;195;f
PRJNA276168:UN65_03425;MFS transporter;714372;716591;2220;r
PRJNA276168:UN65_03430;hypothetical protein;716980;717594;615;r
PRJNA276168:UN65_03435;3-phosphoglycerate dehydrogenase;717648;718598;951;r
PRJNA276168:UN65_03440;MFS transporter;718616;719686;1071;r
PRJNA276168:UN65_03445;acyl-CoA reductase;719820;720878;1059;r
PRJNA276168:UN65_03450;ferredoxin;721020;721370;351;f
PRJNA276168:UN65_03455;hypothetical protein;721578;722297;720;f
PRJNA276168:UN65_03460;alpha-hemolysin;722879;723106;228;r
PRJNA276168:UN65_03465;cysteine--tRNA ligase;723300;724781;1482;r
PRJNA276168:UN65_03470;GTP cyclohydrolase;724855;725526;672;r
PRJNA276168:UN65_03475;aspartate aminotransferase;725602;726795;1194;r
PRJNA276168:UN65_03480;cytochrome C;727481;727975;495;r
PRJNA276168:UN65_03485;hypothetical protein;728062;728307;246;r
PRJNA276168:UN65_03490;nitric oxide reductase;728311;728892;582;r
PRJNA276168:UN65_03495;NorD protein;728932;730689;1758;r
PRJNA276168:UN65_03500;ATPase AAA;730786;731565;780;r
PRJNA276168:UN65_03505;electron transporter SenC;731661;732239;579;r
PRJNA276168:UN65_03510;hypothetical protein;732294;733037;744;r
PRJNA276168:UN65_03515;membrane protein;733161;734600;1440;r
PRJNA276168:UN65_03520;hypothetical protein;734638;735894;1257;r
PRJNA276168:UN65_03525;nitric oxide reductase;735957;737288;1332;r
PRJNA276168:UN65_03530;nitric oxide reductase;737304;737738;435;r
PRJNA276168:UN65_03535;iron-sulfur cluster repair di-iron protein;737948;738664;717;f
PRJNA276168:UN65_03540;OstA-like protein;738885;740588;1704;f
PRJNA276168:UN65_03545;aminotransferase class III;740840;742024;1185;f
PRJNA276168:UN65_03550;tetratricopeptide repeat protein;742162;743562;1401;f
PRJNA276168:UN65_03555;hypothetical protein;743724;744527;804;r
PRJNA276168:UN65_03560;hypothetical protein;744852;745067;216;f
PRJNA276168:UN65_03565;signal transduction histidine kinase [381097:382801](+);745119;746822;1704;f
PRJNA276168:UN65_03570;transcriptional regulator;746832;747500;669;f
PRJNA276168:UN65_03575;hypothetical protein;747906;748136;231;f
PRJNA276168:UN65_03580;hypothetical protein;748138;748428;291;f
PRJNA276168:UN65_03585;hypothetical protein;748434;748649;216;f
PRJNA276168:UN65_03590;SH3 type 3 domain-containing protein [384693:385200](+);748715;749221;507;f
PRJNA276168:UN65_03595;hypothetical protein;749226;749516;291;f
PRJNA276168:UN65_03600;CRISPR-associated protein;750004;754611;4608;f
PRJNA276168:UN65_03605;CopG family transcriptional regulator;754875;755117;243;f
PRJNA276168:UN65_03610;hypothetical protein;755110;755406;297;f
PRJNA276168:UN65_03615;CRISPR-associated protein Cas2;757304;757633;330;r
PRJNA276168:UN65_03620;CRISPR-associated protein Cas1;757624;758508;885;r
PRJNA276168:UN65_03625;hypothetical protein;758611;759018;408;f
PRJNA276168:UN65_03630;acyl transferase;759431;760411;981;f
PRJNA276168:UN65_03635;ribulose-phosphate 3-epimerase;760497;761159;663;f
PRJNA276168:UN65_03640;amino acid permease;761305;762345;1041;r
PRJNA276168:UN65_03645;thiol-disulfide oxidoreductase;762397;762810;414;r
PRJNA276168:UN65_03650;DNA mismatch repair protein MutS;762828;764996;2169;r
PRJNA276168:UN65_03655;muramidase;765093;765545;453;r
PRJNA276168:UN65_03660;hypothetical protein;765714;766958;1245;f
PRJNA276168:UN65_03665;alginate O-acetyltransferase;767475;768956;1482;r
PRJNA276168:UN65_03670;hypothetical protein;768966;770342;1377;r
PRJNA276168:UN65_03675;uracil-DNA glycosylase;770433;771098;666;f
PRJNA276168:UN65_03680;transglutaminase;771101;772048;948;r
PRJNA276168:UN65_03685;ABC transporter substrate-binding protein;772074;772919;846;r
PRJNA276168:UN65_03690;hypothetical protein;772941;773492;552;r
PRJNA276168:UN65_03705;phosphorylase;774643;775509;867;r
PRJNA276168:UN65_03710;translation initiation factor SUI1-related protein;775549;775878;330;r
